Snapshot,Label,Time,Value1,Value2,Value3,Value4,Value5,Category1,Category2,Category3
67,2,2025/09/23 21:00:00,6754,1247,-0.411596574,7753,-0.42058102,C,A,G
67,2,2025/09/23 22:00:00,6755,1246,0.544501594,7754,0.217170021,C,D,G
67,2,2025/09/23 23:00:00,6756,1245,0.999987508,7755,0.765561966,C,A,G
67,2,2025/09/24 00:00:00,6757,1244,0.536089519,7756,0.998947607,C,B,G
67,2,2025/09/24 01:00:00,6758,1243,-0.420686701,7757,0.821295597,C,D,G
67,2,2025/09/24 02:00:00,6759,1242,-0.990685508,7758,0.305704528,C,B,G
67,2,2025/09/24 03:00:00,6760,1241,-0.649852628,7759,-0.335674991,C,C,G
67,2,2025/09/24 04:00:00,6761,1240,0.288451762,7760,-0.838934093,C,B,G
67,2,2025/09/24 05:00:00,6762,1239,0.961554932,7761,-0.996996413,C,D,G
67,2,2025/09/24 06:00:00,6763,1238,0.750608932,7762,-0.74482394,C,B,G
67,2,2025/09/24 07:00:00,6764,1237,-0.150443458,7763,-0.186178254,C,B,G
67,2,2025/09/24 08:00:00,6765,1236,-0.913178827,7764,0.449074325,C,C,G
67,2,2025/09/24 09:00:00,6766,1235,-0.836341793,7765,0.899545986,C,C,G
67,2,2025/09/24 10:00:00,6767,1234,0.009424028,7766,0.979880848,C,B,G
67,2,2025/09/24 11:00:00,6768,1233,0.846525442,7767,0.65702347,C,A,G
67,2,2025/09/24 12:00:00,6769,1232,0.905335268,7768,0.063820198,C,C,G
67,2,2025/09/24 13:00:00,6770,1231,0.131784024,7769,-0.555643214,C,C,G
67,2,2025/09/24 14:00:00,6771,1230,-0.762928844,7770,-0.946475735,C,C,G
67,2,2025/09/24 15:00:00,6772,1229,-0.956208451,7771,-0.947861241,C,C,G
67,2,2025/09/24 16:00:00,6773,1228,-0.270354418,7772,-0.559229637,C,B,G
67,2,2025/09/24 17:00:00,6774,1227,0.66406222,7773,0.059508567,C,A,G
67,2,2025/09/24 18:00:00,6775,1226,0.987943116,7774,0.65376074,C,D,G
67,2,2025/09/24 19:00:00,6776,1225,0.403513667,7775,0.979009536,C,D,G
67,2,2025/09/24 20:00:00,6777,1224,-0.551904386,7776,0.901424612,C,C,G
67,2,2025/09/24 21:00:00,6778,1223,-0.999904092,7777,0.45292989,C,C,G
67,2,2025/09/24 22:00:00,6779,1222,-0.528596587,7778,-0.181932203,C,C,G
67,2,2025/09/24 23:00:00,6780,1221,0.428700182,7779,-0.741934528,C,C,G
67,2,2025/09/25 00:00:00,6781,1220,0.991851981,7780,-0.996652548,C,B,G
67,2,2025/09/25 01:00:00,6782,1219,0.643099643,7781,-0.841277266,C,B,G
67,2,2025/09/25 02:00:00,6783,1218,-0.296915542,7782,-0.339741054,C,A,G
67,2,2025/09/25 03:00:00,6784,1217,-0.963947946,7783,0.30158864,C,D,G
67,2,2025/09/25 04:00:00,6785,1216,-0.744731054,7784,0.818823451,C,A,G
67,2,2025/09/25 05:00:00,6786,1215,0.159188134,7785,0.99913642,C,C,G
67,2,2025/09/25 06:00:00,6787,1214,0.916750486,7786,0.768334046,C,C,G
67,2,2025/09/25 07:00:00,6788,1213,0.831456669,7787,0.221384739,C,B,G
67,2,2025/09/25 08:00:00,6789,1212,-0.018274575,7788,-0.416657897,C,B,G
67,2,2025/09/25 09:00:00,6790,1211,-0.851204259,7789,-0.883258025,C,C,G
67,2,2025/09/25 10:00:00,6791,1210,-0.901540673,7790,-0.986423371,C,A,G
67,2,2025/09/25 11:00:00,6792,1209,-0.12300475,7791,-0.683704422,C,C,G
67,2,2025/09/25 12:00:00,6793,1208,0.768621173,7792,-0.099661149,C,A,G
67,2,2025/09/25 13:00:00,6794,1207,0.953580334,7793,0.525389765,C,A,G
67,2,2025/09/25 14:00:00,6795,1206,0.261822133,7794,0.934258195,C,C,G
67,2,2025/09/25 15:00:00,6796,1205,-0.670654129,7795,0.958706769,C,A,G
67,2,2025/09/25 16:00:00,6797,1204,-0.986534078,7796,0.588675617,C,D,G
67,2,2025/09/25 17:00:00,6798,1203,-0.395399145,7797,-0.023578292,C,C,G
67,2,2025/09/25 18:00:00,6799,1202,0.559263938,7798,-0.626130426,C,C,G
67,2,2025/09/25 19:00:00,6800,1201,0.999742336,7799,-0.971048246,C,B,G
68,2,2025/05/13 18:00:00,6801,1200,0.521062241,7800,-0.916408184,C,A,G
68,2,2025/05/13 19:00:00,6802,1199,-0.436680076,7801,-0.484693023,C,C,G
68,2,2025/05/13 20:00:00,6803,1198,-0.992940745,7802,0.146459107,C,B,G
68,2,2025/05/13 21:00:00,6804,1197,-0.636296272,7803,0.717347608,C,A,G
68,2,2025/05/13 22:00:00,6805,1196,0.305356059,7804,0.993068601,C,C,G
68,2,2025/05/13 23:00:00,6806,1195,0.966265437,7805,0.86017098,C,B,G
68,2,2025/05/14 00:00:00,6807,1194,0.738794829,7806,0.373338221,C,B,G
68,2,2025/05/14 01:00:00,6808,1193,-0.167920338,7807,-0.26711227,C,C,G
68,2,2025/05/14 02:00:00,6809,1192,-0.920250321,7808,-0.797653893,C,C,G
68,2,2025/05/14 03:00:00,6810,1191,-0.826506403,7809,-0.999984327,C,D,G
68,2,2025/05/14 04:00:00,6811,1190,0.02712369,7810,-0.790850528,C,C,G
68,2,2025/05/14 05:00:00,6812,1189,0.855816388,7811,-0.256304925,C,B,G
68,2,2025/05/14 06:00:00,6813,1188,0.897675445,7812,0.38370264,C,A,G
68,2,2025/05/14 07:00:00,6814,1187,0.114215838,7813,0.865827819,C,D,G
68,2,2025/05/14 08:00:00,6815,1186,-0.774253284,7814,0.991690236,C,C,G
68,2,2025/05/14 09:00:00,6816,1185,-0.950877507,7815,0.709501196,C,D,G
68,2,2025/05/14 10:00:00,6817,1184,-0.253269335,7816,0.135373216,C,C,G
68,2,2025/05/14 11:00:00,6818,1183,0.677193495,7817,-0.494456873,C,C,G
68,2,2025/05/14 12:00:00,6819,1182,0.985047749,7818,-0.920832456,C,A,G
68,2,2025/05/14 13:00:00,6820,1181,0.387253646,7819,-0.968312482,C,C,G
68,2,2025/05/14 14:00:00,6821,1180,-0.566579674,7820,-0.617360312,C,D,G
68,2,2025/05/14 15:00:00,6822,1179,-0.999502254,7821,-0.012382474,C,D,G
68,2,2025/05/14 16:00:00,6823,1178,-0.513487071,7822,0.597690389,C,C,G
68,2,2025/05/14 17:00:00,6824,1177,0.444625757,7823,0.96183118,C,D,G
68,2,2025/05/14 18:00:00,6825,1176,0.993951714,7824,0.930206642,C,B,G
68,2,2025/05/14 19:00:00,6826,1175,0.62944305,7825,0.515829343,C,A,G
68,2,2025/05/14 20:00:00,6827,1174,-0.313772652,7826,-0.110796607,C,D,G
68,2,2025/05/14 21:00:00,6828,1173,-0.968507225,7827,-0.691833001,C,B,G
68,2,2025/05/14 22:00:00,6829,1172,-0.732800721,7828,-0.9882004,C,D,G
68,2,2025/05/14 23:00:00,6830,1171,0.176639386,7829,-0.877952307,C,B,G
68,2,2025/05/15 00:00:00,6831,1170,0.923678056,7830,-0.406452581,C,A,G
68,2,2025/05/15 01:00:00,6832,1169,0.821491382,7831,0.232290465,C,D,G
68,2,2025/05/15 02:00:00,6833,1168,-0.035970681,7832,0.775452795,C,D,G
68,2,2025/05/15 03:00:00,6834,1167,-0.860361465,7833,0.999539036,C,A,G
68,2,2025/05/15 04:00:00,6835,1166,-0.893739886,7834,0.81234427,C,C,G
68,2,2025/05/15 05:00:00,6836,1165,-0.105417978,7835,0.290893653,C,C,G
68,2,2025/05/15 06:00:00,6837,1164,0.779824733,7836,-0.350251172,C,A,G
68,2,2025/05/15 07:00:00,6838,1163,0.948100181,7837,-0.84727791,C,D,G
68,2,2025/05/15 08:00:00,6839,1162,0.244696694,7838,-0.995674629,C,D,G
68,2,2025/05/15 09:00:00,6840,1161,-0.683679804,7839,-0.734380431,C,C,G
68,2,2025/05/15 10:00:00,6841,1160,-0.983484244,7840,-0.170910217,C,D,G
68,2,2025/05/15 11:00:00,6842,1159,-0.379077805,7841,0.46288454,C,D,G
68,2,2025/05/15 12:00:00,6843,1158,0.573851019,7842,0.906215881,C,D,G
68,2,2025/05/15 13:00:00,6844,1157,0.999183863,7843,0.976665956,C,D,G
68,2,2025/05/15 14:00:00,6845,1156,0.505871671,7844,0.645246625,C,C,G
68,2,2025/05/15 15:00:00,6846,1155,-0.452536602,7845,0.048327227,C,D,G
68,2,2025/05/15 16:00:00,6847,1154,-0.994884811,7846,-0.568477409,C,A,G
68,2,2025/05/15 17:00:00,6848,1153,-0.622540512,7847,-0.951370258,C,B,G
68,2,2025/05/15 18:00:00,6849,1152,0.322164662,7848,-0.94280214,C,C,G
68,2,2025/05/15 19:00:00,6850,1151,0.970673132,7849,-0.546298583,C,A,G
68,2,2025/05/15 20:00:00,6851,1150,0.726749201,7850,0.074990823,C,A,G
68,2,2025/05/15 21:00:00,6852,1149,-0.185344594,7851,0.665423704,C,B,G
68,2,2025/05/15 22:00:00,6853,1148,-0.927033424,7852,0.982054241,C,A,G
68,2,2025/05/15 23:00:00,6854,1147,-0.816411999,7853,0.894598251,C,C,G
68,2,2025/05/16 00:00:00,6855,1146,0.044814853,7854,0.439041309,C,D,G
68,2,2025/05/16 01:00:00,6856,1145,0.864839135,7855,-0.197168258,C,A,G
68,2,2025/05/16 02:00:00,6857,1144,0.889734305,7856,-0.752248869,C,D,G
68,2,2025/05/16 03:00:00,6858,1143,0.096611858,7857,-0.997801125,C,C,G
68,2,2025/05/16 04:00:00,6859,1142,-0.785335086,7858,-0.832787473,C,C,G
68,2,2025/05/16 05:00:00,6860,1141,-0.945248574,7859,-0.325106193,C,B,G
68,2,2025/05/16 06:00:00,6861,1140,-0.236104882,7860,0.316346754,C,B,G
68,2,2025/05/16 07:00:00,6862,1139,0.690112549,7861,0.827632286,C,C,G
68,2,2025/05/16 08:00:00,6863,1138,0.981843685,7862,0.998371399,C,B,G
68,2,2025/05/16 09:00:00,6864,1137,0.370872265,7863,0.758309952,C,B,G
68,2,2025/05/16 10:00:00,6865,1136,-0.581077405,7864,0.206226194,C,A,G
68,2,2025/05/16 11:00:00,6866,1135,-0.998787189,7865,-0.430713597,C,A,G
68,2,2025/05/16 12:00:00,6867,1134,-0.498216638,7866,-0.890427371,C,C,G
68,2,2025/05/16 13:00:00,6868,1133,0.460411993,7867,-0.983756389,C,A,G
68,2,2025/05/16 14:00:00,6869,1132,0.99573996,7868,-0.672298495,C,D,G
68,2,2025/05/16 15:00:00,6870,1131,0.6155892,7869,-0.084209482,C,A,G
68,2,2025/05/16 16:00:00,6871,1130,-0.330531432,7870,0.538529263,C,A,G
68,2,2025/05/16 17:00:00,6872,1129,-0.97276299,7871,0.939679007,C,B,G
68,2,2025/05/16 18:00:00,6873,1128,-0.720640741,7872,0.95417839,C,B,G
68,2,2025/05/16 19:00:00,6874,1127,0.194035281,7873,0.576061341,C,C,G
68,2,2025/05/16 20:00:00,6875,1126,0.930316161,7874,-0.03908806,C,B,G
68,2,2025/05/16 21:00:00,6876,1125,0.811268653,7875,-0.63815387,C,A,G
68,2,2025/05/16 22:00:00,6877,1124,-0.053655514,7876,-0.974638073,C,B,G
68,2,2025/05/16 23:00:00,6878,1123,-0.869249048,7877,-0.910087285,C,D,G
68,2,2025/05/17 00:00:00,6879,1122,-0.885659017,7878,-0.471062262,C,C,G
68,2,2025/05/17 01:00:00,6880,1121,-0.08779817,7879,0.16179107,C,D,G
68,2,2025/05/17 02:00:00,6881,1120,0.79078391,7880,0.728072121,C,B,G
68,2,2025/05/17 03:00:00,6882,1119,0.942322909,7881,0.99477284,C,C,G
68,2,2025/05/17 04:00:00,6883,1118,0.227494572,7882,0.852153702,C,A,G
68,2,2025/05/17 05:00:00,6884,1117,-0.696491226,7883,0.3588983,C,A,G
68,2,2025/05/17 06:00:00,6885,1116,-0.980126202,7884,-0.28203323,C,B,G
68,2,2025/05/17 07:00:00,6886,1115,-0.362637669,7885,-0.806916354,C,A,G
68,2,2025/05/17 08:00:00,6887,1114,0.588258265,7886,-0.999777057,C,A,G
68,2,2025/05/17 09:00:00,6888,1113,0.998312263,7887,-0.781258814,C,B,G
68,2,2025/05/17 10:00:00,6889,1112,0.49052257,7888,-0.241275475,C,B,G
68,2,2025/05/17 11:00:00,6890,1111,-0.468251312,7889,0.397985648,C,A,G
68,2,2025/05/17 12:00:00,6891,1110,-0.996517097,7890,0.873487346,C,B,G
68,2,2025/05/17 13:00:00,6892,1109,-0.608589659,7891,0.989574611,C,D,G
68,2,2025/05/17 14:00:00,6893,1108,0.338872305,7892,0.698480937,C,B,G
68,2,2025/05/17 15:00:00,6894,1107,0.974776634,7893,0.119982837,C,B,G
68,2,2025/05/17 16:00:00,6895,1106,0.714475822,7894,-0.507884683,C,A,G
68,2,2025/05/17 17:00:00,6896,1105,-0.202710766,7895,-0.926772547,C,D,G
68,2,2025/05/17 18:00:00,6897,1104,-0.933526011,7896,-0.96432068,C,D,G
68,2,2025/05/17 19:00:00,6898,1103,-0.806061746,7897,-0.605079126,C,C,G
68,2,2025/05/17 20:00:00,6899,1102,0.062491971,7898,0.003134747,C,D,G
68,2,2025/05/17 21:00:00,6900,1101,0.873590858,7899,0.610058764,C,B,G
69,2,2025/07/20 08:00:00,6901,1100,0.881514339,7900,0.965961486,C,A,G
69,2,2025/07/20 09:00:00,6902,1099,0.078977602,7901,0.924399378,C,A,G
69,2,2025/07/20 10:00:00,6903,1098,-0.796170778,7902,0.502474029,C,A,G
69,2,2025/07/20 11:00:00,6904,1097,-0.939323416,7903,-0.126204651,C,C,G
69,2,2025/07/20 12:00:00,6905,1096,-0.218866438,7904,-0.702953817,C,A,G
69,2,2025/07/20 13:00:00,6906,1095,0.702815334,7905,-0.990458098,C,B,G
69,2,2025/07/20 14:00:00,6907,1094,0.978331929,7906,-0.87041791,C,B,G
69,2,2025/07/20 15:00:00,6908,1093,0.35437466,7907,-0.392226273,C,C,G
69,2,2025/07/20 16:00:00,6909,1092,-0.595393037,7908,0.247354976,C,A,G
69,2,2025/07/20 17:00:00,6910,1091,-0.997759122,7909,0.785156904,C,C,G
69,2,2025/07/20 18:00:00,6911,1090,-0.482790071,7910,0.999889787,C,B,G
69,2,2025/07/20 19:00:00,6912,1089,0.476053944,7911,0.803197339,C,C,G
69,2,2025/07/20 20:00:00,6913,1088,0.997216159,7912,0.276012735,C,C,G
69,2,2025/07/20 21:00:00,6914,1087,0.601542436,7913,-0.364743017,C,B,G
69,2,2025/07/20 22:00:00,6915,1086,-0.347186628,7914,-0.855417711,C,B,G
69,2,2025/07/20 23:00:00,6916,1085,-0.976713908,7915,-0.994113098,C,C,G
69,2,2025/07/21 00:00:00,6917,1084,-0.708254925,7916,-0.723760091,C,D,G
69,2,2025/07/21 01:00:00,6918,1083,0.21137037,7917,-0.155601027,C,D,G
69,2,2025/07/21 02:00:00,6919,1082,0.936662721,7918,0.476583297,C,B,G
69,2,2025/07/21 03:00:00,6920,1081,0.800791686,7919,0.912667568,C,B,G
69,2,2025/07/21 04:00:00,6921,1080,-0.071323532,7920,0.973215893,C,C,G
69,2,2025/07/21 05:00:00,6922,1079,-0.877864224,7921,0.633314413,C,A,G
69,2,2025/07/21 06:00:00,6923,1078,-0.877300597,7922,0.032822619,C,B,G
69,2,2025/07/21 07:00:00,6924,1077,-0.070150847,7923,-0.581174719,C,A,G
69,2,2025/07/21 08:00:00,6925,1076,0.801495268,7924,-0.956035701,C,D,G
69,2,2025/07/21 09:00:00,6926,1075,0.93625033,7925,-0.937516022,C,B,G
69,2,2025/07/21 10:00:00,6927,1074,0.210221156,7926,-0.533235987,C,D,G
69,2,2025/07/21 11:00:00,6928,1073,-0.709084379,7927,0.090455022,C,A,G
69,2,2025/07/21 12:00:00,6929,1072,-0.976461006,7928,0.676926442,C,B,G
69,2,2025/07/21 13:00:00,6930,1071,-0.346083888,7929,0.984862478,C,D,G
69,2,2025/07/21 14:00:00,6931,1070,0.602481161,7930,0.88755648,C,D,G
69,2,2025/07/21 15:00:00,6932,1069,0.997127809,7931,0.425047013,C,B,G
69,2,2025/07/21 16:00:00,6933,1068,0.475019748,7932,-0.212356838,C,C,G
69,2,2025/07/21 17:00:00,6934,1067,-0.483819279,7933,-0.762382076,C,A,G
69,2,2025/07/21 18:00:00,6935,1066,-0.997837092,7934,-0.998709442,C,A,G
69,2,2025/07/21 19:00:00,6936,1065,-0.594448084,7935,-0.824097154,C,A,G
69,2,2025/07/21 20:00:00,6937,1064,0.355473751,7936,-0.31039305,C,B,G
69,2,2025/07/21 21:00:00,6938,1063,0.978574658,7937,0.331028694,C,B,G
69,2,2025/07/21 22:00:00,6939,1062,0.701978538,7938,0.836241836,C,D,G
69,2,2025/07/21 23:00:00,6940,1061,-0.220013413,7939,0.997365981,C,B,G
69,2,2025/07/22 00:00:00,6941,1060,-0.939726047,7940,0.748103266,C,D,G
69,2,2025/07/22 01:00:00,6942,1059,-0.795458887,7941,0.191017992,C,A,G
69,2,2025/07/22 02:00:00,6943,1058,0.080149505,7942,-0.444665586,C,C,G
69,2,2025/07/22 03:00:00,6944,1057,0.882068812,7943,-0.897382312,C,C,G
69,2,2025/07/22 04:00:00,6945,1056,0.873018121,7944,-0.980852528,C,A,G
69,2,2025/07/22 05:00:00,6946,1055,0.061318596,7945,-0.660730686,C,C,G
69,2,2025/07/22 06:00:00,6947,1054,-0.806756963,7946,-0.068737539,C,C,G
69,2,2025/07/22 07:00:00,6948,1053,-0.933103891,7947,0.55153909,C,C,G
69,2,2025/07/22 08:00:00,6949,1052,-0.201559404,7948,0.944873554,C,B,G
69,2,2025/07/22 09:00:00,6950,1051,0.715297869,7949,0.949420254,C,A,G
69,2,2025/07/22 10:00:00,6951,1050,0.97451358,7950,0.563308356,C,A,G
69,2,2025/07/22 11:00:00,6952,1049,0.337766,7951,-0.054588415,C,D,G
69,2,2025/07/22 12:00:00,6953,1048,-0.609522083,7952,-0.650023653,C,C,G
69,2,2025/07/22 13:00:00,6954,1047,-0.996418374,7953,-0.977993217,C,D,G
69,2,2025/07/22 14:00:00,6955,1046,-0.467212207,7954,-0.903547245,C,A,G
69,2,2025/07/22 15:00:00,6956,1045,0.491546708,7955,-0.457318074,C,C,G
69,2,2025/07/22 16:00:00,6957,1044,0.998379847,7956,0.177084076,C,D,G
69,2,2025/07/22 17:00:00,6958,1043,0.587307159,7957,0.738621322,C,C,G
69,2,2025/07/22 18:00:00,6959,1042,-0.363733023,7958,0.996237549,C,B,G
69,2,2025/07/22 19:00:00,6960,1041,-0.980358741,7959,0.843931234,C,A,G
69,2,2025/07/22 20:00:00,6961,1040,-0.695647153,7960,0.344371959,C,A,G
69,2,2025/07/22 21:00:00,6962,1039,0.228639218,7961,-0.296886279,C,A,G
69,2,2025/07/22 22:00:00,6963,1038,0.942715747,7962,-0.815984519,C,D,G
69,2,2025/07/22 23:00:00,6964,1037,0.790063766,7963,-0.999329053,C,A,G
69,2,2025/07/23 00:00:00,6965,1036,-0.088969198,7964,-0.771478981,C,C,G
69,2,2025/07/23 01:00:00,6966,1035,-0.886204292,7965,-0.226187928,C,C,G
69,2,2025/07/23 02:00:00,6967,1034,-0.868667246,7966,0.412172825,C,C,G
69,2,2025/07/23 03:00:00,6968,1033,-0.05248154,7967,0.880936546,C,C,G
69,2,2025/07/23 04:00:00,6969,1032,0.811955452,7968,0.987220707,C,C,G
69,2,2025/07/23 05:00:00,6970,1031,0.929884346,7969,0.687292491,C,A,G
69,2,2025/07/23 06:00:00,6971,1030,0.192881861,7970,0.104563566,C,D,G
69,2,2025/07/23 07:00:00,6972,1029,-0.721455317,7971,-0.5211902,C,B,G
69,2,2025/07/23 08:00:00,6973,1028,-0.972489804,7972,-0.93248948,C,C,G
69,2,2025/07/23 09:00:00,6974,1027,-0.32942165,7973,-0.960096679,C,A,G
69,2,2025/07/23 10:00:00,6975,1026,0.61651525,7974,-0.592652244,C,D,G
69,2,2025/07/23 11:00:00,6976,1025,0.995630872,7975,0.018651213,C,A,G
69,2,2025/07/23 12:00:00,6977,1024,0.459368062,7976,0.622280243,C,B,G
69,2,2025/07/23 13:00:00,6978,1023,-0.499235626,7977,0.969859198,C,C,G
69,2,2025/07/23 14:00:00,6979,1022,-0.998844382,7978,0.918369528,C,B,G
69,2,2025/07/23 15:00:00,6980,1021,-0.58012022,7979,0.488997724,C,D,G
69,2,2025/07/23 16:00:00,6981,1020,0.371963797,7980,-0.141582307,C,D,G
69,2,2025/07/23 17:00:00,6982,1019,0.982066014,7981,-0.713905369,C,D,G
69,2,2025/07/23 18:00:00,6983,1018,0.689261267,7982,-0.992477304,C,B,G
69,2,2025/07/23 19:00:00,6984,1017,-0.237247111,7983,-0.862673926,C,A,G
69,2,2025/07/23 20:00:00,6985,1016,-0.945631589,7984,-0.377905521,C,A,G
69,2,2025/07/23 21:00:00,6986,1015,-0.784606745,7985,0.262359926,C,C,G
69,2,2025/07/23 22:00:00,6987,1014,0.097781922,7986,0.794671956,C,D,G
69,2,2025/07/23 23:00:00,6988,1013,0.89027034,7987,0.999999775,C,C,G
69,2,2025/07/24 00:00:00,6989,1012,0.864248314,7988,0.793857006,C,D,G
69,2,2025/07/24 01:00:00,6990,1011,0.043640373,7989,0.261065355,C,C,G
69,2,2025/07/24 02:00:00,6991,1010,-0.817090325,7990,-0.379147036,C,A,G
69,2,2025/07/24 03:00:00,6992,1009,-0.926591947,7991,-0.863351538,C,C,G
69,2,2025/07/24 04:00:00,6993,1008,-0.184189206,7992,-0.992312195,C,D,G
69,2,2025/07/24 05:00:00,6994,1007,0.727556242,7993,-0.712965478,C,B,G
69,2,2025/07/24 06:00:00,6995,1006,0.970389836,7994,-0.14025437,C,D,G
69,2,2025/07/24 07:00:00,6996,1005,0.32105149,7995,0.490167298,C,A,G
69,2,2025/07/24 08:00:00,6997,1004,-0.623460115,7996,0.918899495,C,D,G
69,2,2025/07/24 09:00:00,6998,1003,-0.994765366,7997,0.969531491,C,C,G
69,2,2025/07/24 10:00:00,6999,1002,-0.451487927,7998,0.621229704,C,A,G
69,2,2025/07/24 11:00:00,7000,1001,0.50688543,7999,0.017310109,C,C,G
70,3,2025/09/09 14:00:00,7001,1000,0.99923066,8000,-0.59373209,D,D,H
70,3,2025/09/09 15:00:00,7002,999,0.57288783,8001,-0.960470941,D,D,H
70,3,2025/09/09 16:00:00,7003,998,-0.380165429,8002,-0.93200416,D,B,H
70,3,2025/09/09 17:00:00,7004,997,-0.983696346,8003,-0.520044993,D,B,H
70,3,2025/09/09 18:00:00,7005,996,-0.682821378,8004,0.105897441,D,B,H
70,3,2025/09/09 19:00:00,7006,995,0.245836415,8005,0.688266183,D,A,H
70,3,2025/09/09 20:00:00,7007,994,0.948473343,8006,0.98743357,D,B,H
70,3,2025/09/09 21:00:00,7008,993,0.779088253,8007,0.880300994,D,D,H
70,3,2025/09/09 22:00:00,7009,992,-0.106586984,8008,0.410950369,D,A,H
70,3,2025/09/09 23:00:00,7010,991,-0.894266639,8009,-0.227494284,D,D,H
70,3,2025/09/10 00:00:00,7011,990,-0.85976167,8010,-0.772331709,D,D,H
70,3,2025/09/10 01:00:00,7012,989,-0.034795787,8011,-0.999377281,D,D,H
70,3,2025/09/10 02:00:00,7013,988,0.822161182,8012,-0.815208402,D,B,H
70,3,2025/09/10 03:00:00,7014,987,0.923226952,8013,-0.295605167,D,C,H
70,3,2025/09/10 04:00:00,7015,986,0.17548212,8014,0.345630927,D,B,H
70,3,2025/09/10 05:00:00,7016,985,-0.733600164,8015,0.844650028,D,C,H
70,3,2025/09/10 06:00:00,7017,984,-0.968213841,8016,0.996120407,D,D,H
70,3,2025/09/10 07:00:00,7018,983,-0.312656177,8017,0.737716445,D,C,H
70,3,2025/09/10 08:00:00,7019,982,0.630356134,8018,0.175763794,D,A,H
70,3,2025/09/10 09:00:00,7020,981,0.993821922,8019,-0.458510504,D,D,H
70,3,2025/09/10 10:00:00,7021,980,0.443572419,8020,-0.904121173,D,D,H
70,3,2025/09/10 11:00:00,7022,979,-0.514495521,8021,-0.977712488,D,C,H
70,3,2025/09/10 12:00:00,7023,978,-0.999538651,8022,-0.64900378,D,C,H
70,3,2025/09/10 13:00:00,7024,977,-0.565610555,8023,-0.053249045,D,A,H
70,3,2025/09/10 14:00:00,7025,976,0.388337277,8024,0.564416111,D,A,H
70,3,2025/09/10 15:00:00,7026,975,0.985249608,8025,0.949840586,D,B,H
70,3,2025/09/10 16:00:00,7027,974,0.676327993,8026,0.944433508,D,D,H
70,3,2025/09/10 17:00:00,7028,973,-0.254406459,8027,0.550419732,D,C,H
70,3,2025/09/10 18:00:00,7029,972,-0.951240786,8028,-0.070075626,D,C,H
70,3,2025/09/10 19:00:00,7030,971,-0.773508721,8029,-0.661736918,D,A,H
70,3,2025/09/10 20:00:00,7031,970,0.115383695,8030,-0.98111287,D,B,H
70,3,2025/09/10 21:00:00,7032,969,0.898192874,8031,-0.896789642,D,B,H
70,3,2025/09/10 22:00:00,7033,968,0.855207667,8032,-0.443463769,D,B,H
70,3,2025/09/10 23:00:00,7034,967,0.025948475,8033,0.192334443,D,A,H
70,3,2025/09/11 00:00:00,7035,966,-0.827167625,8034,0.74899267,D,B,H
70,3,2025/09/11 01:00:00,7036,965,-0.919789625,8035,0.997462374,D,C,H
70,3,2025/09/11 02:00:00,7037,964,-0.166761286,8036,0.835505556,D,A,H
70,3,2025/09/11 03:00:00,7038,963,0.739586611,8037,0.329762698,D,B,H
70,3,2025/09/11 04:00:00,7039,962,0.965961988,8038,-0.311667842,D,D,H
70,3,2025/09/11 05:00:00,7040,961,0.304236368,8039,-0.824856203,D,B,H
70,3,2025/09/11 06:00:00,7041,960,-0.637202766,8040,-0.99864042,D,D,H
70,3,2025/09/11 07:00:00,7042,959,-0.992800615,8041,-0.761513384,D,D,H
70,3,2025/09/11 08:00:00,7043,958,-0.435622158,8042,-0.211045918,D,A,H
70,3,2025/09/11 09:00:00,7044,957,0.522065303,8043,0.426260756,D,D,H
70,3,2025/09/11 10:00:00,7045,956,0.999768332,8044,0.888173626,D,D,H
70,3,2025/09/11 11:00:00,7046,955,0.558288967,8045,0.98462909,D,D,H
70,3,2025/09/11 12:00:00,7047,954,-0.396478699,8046,0.675938552,D,D,H
70,3,2025/09/11 13:00:00,7048,953,-0.986725678,8047,0.089119118,D,A,H
70,3,2025/09/11 14:00:00,7049,952,-0.669781619,8048,-0.53437022,D,C,H
70,3,2025/09/11 15:00:00,7050,951,0.262956572,8049,-0.93798188,D,D,H
70,3,2025/09/11 16:00:00,7051,950,0.953933703,8050,-0.955641498,D,C,H
70,3,2025/09/11 17:00:00,7052,949,0.767868587,8051,-0.580082658,D,B,H
70,3,2025/09/11 18:00:00,7053,948,-0.124171366,8052,0.034163188,D,A,H
70,3,2025/09/11 19:00:00,7054,947,-0.902048738,8053,0.634351884,D,A,H
70,3,2025/09/11 20:00:00,7055,946,-0.85058666,8054,0.973523378,D,B,H
70,3,2025/09/11 21:00:00,7056,945,-0.017099129,8055,0.912118546,D,B,H
70,3,2025/09/11 22:00:00,7057,944,0.832109262,8056,0.475403674,D,B,H
70,3,2025/09/11 23:00:00,7058,943,0.916280235,8057,-0.156925871,D,B,H
70,3,2025/09/12 00:00:00,7059,942,0.158027386,8058,-0.724685021,D,D,H
70,3,2025/09/12 01:00:00,7060,941,-0.745515113,8059,-0.994257532,D,B,H
70,3,2025/09/12 02:00:00,7061,940,-0.963634456,8060,-0.85472222,D,C,H
70,3,2025/09/12 03:00:00,7062,939,-0.295792723,8061,-0.363493774,D,C,H
70,3,2025/09/12 04:00:00,7063,938,0.643999475,8062,0.277301703,D,D,H
70,3,2025/09/12 05:00:00,7064,937,0.991701526,8063,0.803995659,D,D,H
