Snapshot,Label,Time,Value1,Value2,Value3,Value4,Value5,Value6
58,1,2025-03-07 22:00:00,18.318296,-1.006033,-8.682566,1.09731,-2.972324,8.048712
58,1,2025-03-07 23:00:00,14.131434,17.305582,-6.985204,-0.039951,-1.193191,-1.099973
58,1,2025-03-08 00:00:00,19.649626,5.162966,-8.592705,-3.126799,2.261203,-6.085806
58,1,2025-03-08 01:00:00,19.649626,5.162966,-8.592705,-3.126799,2.261203,-6.085806
58,1,2025-03-08 02:00:00,-2.984639,-15.861555,1.825196,-1.424904,0.125179,-4.916586
58,1,2025-03-08 03:00:00,-2.984639,-15.861555,1.825196,-1.424904,0.125179,-4.916586
58,1,2025-03-08 04:00:00,-14.270211,-10.861819,-1.815982,-1.35033,0.055931,0.807002
58,1,2025-03-08 05:00:00,18.123419,-9.899539,-12.607285,3.297255,-3.555602,9.060794
58,1,2025-03-08 06:00:00,18.123419,-9.899539,-12.607285,3.297255,-3.555602,9.060794
58,1,2025-03-08 07:00:00,17.318752,1.805072,-8.760502,1.606014,-2.70066,7.276334
58,1,2025-03-08 08:00:00,13.666159,17.199205,-4.983133,-0.785695,-0.561972,0.436793
58,1,2025-03-08 09:00:00,17.752554,10.360925,-2.993029,-2.594125,0.846953,-6.3335
58,1,2025-03-08 10:00:00,11.466929,-14.122471,-4.826637,0.905547,3.15876,-8.59204
58,1,2025-03-08 11:00:00,-3.603496,-18.888783,-0.349688,-3.544949,0.833636,-4.205465
58,1,2025-03-08 12:00:00,-14.664149,-13.812369,0.871986,-1.829737,-0.330258,1.123943
58,1,2025-03-08 13:00:00,-4.667139,-10.170938,-3.462943,1.177211,-2.27452,4.71417
58,1,2025-03-08 14:00:00,17.621973,-9.996018,-12.363488,4.628942,-3.049562,9.132705
58,1,2025-03-08 15:00:00,16.057133,7.92631,-6.398252,2.133361,-1.494152,7.19377
58,1,2025-03-08 16:00:00,12.068727,17.997564,-4.156061,-1.763153,-0.159802,-1.004091
58,1,2025-03-08 17:00:00,17.971176,3.231958,-5.006051,-3.052225,1.837727,-7.619909
58,1,2025-03-08 18:00:00,11.054732,-14.773088,-4.022211,-1.118617,3.102829,-8.722545
58,1,2025-03-08 19:00:00,-2.894573,-19.613102,-4.533714,-3.390473,1.177211,-3.036245
58,1,2025-03-08 20:00:00,-9.256903,-14.31136,-3.064513,0.657853,-2.104064,2.149342
58,1,2025-03-08 21:00:00,-3.646878,-9.358345,-4.378014,2.357085,-3.078859,5.574439
58,1,2025-03-08 22:00:00,18.35929,-9.867416,-10.802032,4.173505,-2.554174,9.569497
58,1,2025-03-08 23:00:00,15.256383,7.747705,-4.488044,0.69514,-1.278419,6.99668
58,1,2025-03-09 00:00:00,11.347973,14.270974,-1.353086,-2.06944,-0.545991,-3.656811
58,1,2025-03-09 01:00:00,16.851488,3.320781,-6.913437,-4.410545,3.542285,-8.63998
58,1,2025-03-09 02:00:00,9.975146,-16.23821,-5.034599,1.486162,2.343768,-8.709229
58,1,2025-03-09 03:00:00,-4.904239,-21.348766,4.236342,-3.968425,0.471417,-3.499672
58,1,2025-03-09 04:00:00,-4.904239,-21.348766,4.236342,-3.968425,0.471417,-3.499672
58,1,2025-03-09 05:00:00,-1.557207,-12.652458,-4.138343,0.215733,-2.615432,5.758212
58,1,2025-03-09 06:00:00,17.471758,-10.101322,-15.008733,2.604778,-3.60088,9.162002
58,1,2025-03-09 07:00:00,16.746292,15.995489,-5.046825,2.024163,-2.120045,4.375921
58,1,2025-03-09 08:00:00,12.355924,12.610622,-0.484821,-0.996101,1.16123,-5.278804
58,1,2025-03-09 09:00:00,12.355924,12.610622,-0.484821,-0.996101,1.16123,-5.278804
58,1,2025-03-09 10:00:00,8.899313,-18.48386,-3.877954,-1.046705,2.24256,-7.385532
58,1,2025-03-09 11:00:00,-11.9721,-21.108633,-1.345048,-1.528776,-0.407496,-0.48207
58,1,2025-03-09 12:00:00,-9.304176,-12.29668,-2.070491,-0.01598,-1.819084,3.949781
58,1,2025-03-09 13:00:00,3.987821,-13.333254,-6.55923,2.639402,-2.95368,6.57853
58,1,2025-03-09 14:00:00,3.987821,-13.333254,-6.55923,2.639402,-2.95368,6.57853
58,1,2025-03-09 15:00:00,20.197933,-4.932797,-7.216443,2.847145,-0.439456,8.304396
58,1,2025-03-09 16:00:00,11.725893,17.705095,-4.577227,1.150577,-0.700467,1.973559
58,1,2025-03-09 17:00:00,14.736799,-4.494601,-5.092694,-1.949589,3.483691,-7.622572
58,1,2025-03-09 18:00:00,14.736799,-4.494601,-5.092694,-1.949589,3.483691,-7.622572
58,1,2025-03-09 19:00:00,1.460086,-17.116858,-1.998367,-3.520979,1.731192,-5.664993
58,1,2025-03-09 20:00:00,-11.995767,-18.668612,-0.801625,-1.933608,0.833636,-1.483499
58,1,2025-03-09 21:00:00,-8.873759,-11.13611,-3.07472,1.499479,-2.165322,3.35585
58,1,2025-03-09 22:00:00,7.7833,-11.67341,-8.97695,2.109391,-3.065542,6.807581
58,1,2025-03-09 23:00:00,16.759512,-3.634958,-9.951609,2.96167,-3.401127,7.145829
58,1,2025-03-10 00:00:00,13.640015,7.529642,0.299769,-4.802061,-2.120045,2.048133
58,1,2025-03-10 01:00:00,10.144168,9.381019,0.965191,0.292971,2.492917,-5.097695
58,1,2025-03-10 02:00:00,7.496839,-12.730654,-3.025027,-2.255877,5.044427,-6.043192
58,1,2025-03-10 03:00:00,-2.964748,-16.314396,2.970326,1.012082,-0.127842,-3.931138
58,1,2025-03-10 04:00:00,-11.14855,-12.694594,3.017042,-2.178639,0.269001,-0.295634
58,1,2025-03-10 05:00:00,-4.833774,-10.502119,-2.398914,0.921527,-1.914965,3.672791
58,1,2025-03-10 06:00:00,10.790705,-10.265251,-7.459936,3.41977,-2.817848,7.215076
58,1,2025-03-10 07:00:00,10.790705,-10.265251,-7.459936,3.41977,-2.817848,7.215076
58,1,2025-03-10 08:00:00,8.58251,11.535975,-2.955576,0.45011,-0.657853,1.281082
58,1,2025-03-10 09:00:00,11.838175,12.199297,-2.213865,-2.405026,0.471417,-4.7701
58,1,2025-03-10 10:00:00,15.065922,-5.901328,-2.56877,-4.5011,3.164087,-7.145829
58,1,2025-03-10 11:00:00,7.388046,-16.843529,1.241792,1.028062,-1.219825,-7.065928
58,1,2025-03-10 12:00:00,-9.615685,-16.763906,2.128822,-3.747365,0.796348,0.791022
58,1,2025-03-10 13:00:00,-5.034963,-9.120098,-0.578914,-0.018644,-1.020072,3.933801
58,1,2025-03-10 14:00:00,-5.034963,-9.120098,-0.578914,-0.018644,-1.020072,3.933801
58,1,2025-03-10 15:00:00,12.938239,3.864581,-2.42034,2.679353,-3.406454,5.894043
58,1,2025-03-10 16:00:00,11.495359,13.519996,-1.199096,-0.639209,0.45011,0.162466
58,1,2025-03-10 17:00:00,8.994357,9.318152,-0.433951,-1.510132,1.8324,-4.144208
58,1,2025-03-10 18:00:00,8.994357,9.318152,-0.433951,-1.510132,1.8324,-4.144208
58,1,2025-03-10 19:00:00,9.617487,-2.172857,-3.047847,0.263674,3.044235,-5.85143
58,1,2025-03-10 20:00:00,4.923026,-15.240164,-0.341089,-0.532675,0.66318,-5.611726
58,1,2025-03-10 21:00:00,-4.175782,-17.373959,4.408132,-1.904311,-0.162466,-2.873779
58,1,2025-03-10 22:00:00,9.397019,-11.146112,-6.465379,2.253213,-2.631412,6.655768
58,1,2025-03-10 23:00:00,9.397019,-11.146112,-6.465379,2.253213,-2.631412,6.655768
58,1,2025-03-11 00:00:00,20.31541,-4.496838,-8.852397,2.439649,-2.761917,8.661287
58,1,2025-03-11 01:00:00,14.342858,11.412984,-4.513942,1.499479,-2.263867,5.590419
58,1,2025-03-11 02:00:00,12.597578,12.031542,-2.004021,-1.725865,0.564635,-3.451731
58,1,2025-03-11 03:00:00,16.757002,-0.857108,-2.568744,-1.608677,2.713977,-6.820897
58,1,2025-03-11 04:00:00,5.999433,-14.468178,-0.448436,-2.112054,2.591461,-5.643686
58,1,2025-03-11 05:00:00,-11.508911,-16.52454,1.40019,-3.531632,1.158567,-2.847145
58,1,2025-03-11 06:00:00,-12.512352,-7.621553,-1.854532,-0.282318,-1.081329,2.386382
58,1,2025-03-11 07:00:00,-0.071637,-10.869027,-5.380187,2.024163,-2.801868,4.660902
58,1,2025-03-11 08:00:00,15.806814,-7.118474,-7.19061,2.359748,-2.317134,6.479985
58,1,2025-03-11 09:00:00,12.233821,8.790576,-3.230413,0.593932,-1.488825,3.494345
58,1,2025-03-11 10:00:00,8.904854,13.210201,-1.30631,-0.692477,-0.037287,-1.352993
58,1,2025-03-11 11:00:00,12.240798,8.753922,-1.595212,-1.912302,2.812522,-5.808816
58,1,2025-03-11 12:00:00,1.688345,-13.223858,0.971053,-0.00799,1.78446,-5.941984
58,1,2025-03-11 13:00:00,-8.909252,-15.150101,2.441292,-2.389045,1.35033,-1.946925
58,1,2025-03-11 14:00:00,-10.264936,-8.420988,-1.193961,-1.177211,-0.170456,2.149342
58,1,2025-03-11 15:00:00,-0.121548,-8.738297,-4.092732,0.88424,-3.052225,5.060408
58,1,2025-03-11 16:00:00,13.202801,-5.857739,-4.770319,1.909638,-3.009611,5.760875
58,1,2025-03-11 17:00:00,13.97069,8.143393,-1.926777,1.025398,-0.516694,2.450303
58,1,2025-03-11 18:00:00,9.770172,13.433136,-1.948766,-0.087891,0.886903,-3.212027
59,1,2025-05-24 11:00:00,-0.218596,0.191299,-0.228349,0.042614,0.055931,-0.058594
59,1,2025-05-24 12:00:00,-0.218596,0.191299,-0.228349,0.042614,0.055931,-0.058594
59,1,2025-05-24 13:00:00,0.388206,0.221796,0.77948,-0.745744,0.48207,0.356892
59,1,2025-05-24 14:00:00,0.321093,1.701039,0.953253,-0.665843,0.48207,0.67916
59,1,2025-05-24 15:00:00,0.651842,3.584238,-1.319873,-0.972131,0.625893,0.583279
59,1,2025-05-24 16:00:00,7.284066,8.971363,-1.021887,-2.96167,1.110626,-1.115953
59,1,2025-05-24 17:00:00,7.284066,8.971363,-1.021887,-2.96167,1.110626,-1.115953
59,1,2025-05-24 18:00:00,14.26026,-3.60092,-1.796353,-2.277184,2.048133,-3.273285
59,1,2025-05-24 19:00:00,7.937747,-12.06021,-4.80141,-0.958814,1.526112,-3.659474
59,1,2025-05-24 20:00:00,-5.59865,-10.724354,-1.081212,-0.167792,1.049369,-4.479793
59,1,2025-05-24 21:00:00,-16.764406,-8.195114,2.545649,0.170456,0.25302,-2.492917
59,1,2025-05-24 22:00:00,-11.968699,-7.974519,-0.656171,0.799012,-0.41815,1.12927
59,1,2025-05-24 23:00:00,-0.489751,-12.912261,-3.324549,1.592697,-0.857606,5.318755
59,1,2025-05-25 00:00:00,18.071058,-9.841836,-1.005499,2.548847,-2.378392,9.931716
59,1,2025-05-25 01:00:00,17.016079,-4.682194,-0.295515,1.930945,-0.354229,7.321611
59,1,2025-05-25 02:00:00,13.679733,4.201971,-2.993012,-0.364882,0.380862,1.451538
59,1,2025-05-25 03:00:00,13.141502,7.497664,-3.089902,0.48207,-0.19709,-1.041379
59,1,2025-05-25 04:00:00,15.560085,3.301964,-4.297733,-1.15324,-0.22905,-4.628942
59,1,2025-05-25 05:00:00,17.527506,-10.165956,-0.003406,-1.451538,0.010653,-7.747751
59,1,2025-05-25 06:00:00,11.939986,-13.673771,-3.289511,-2.018837,1.922955,-8.783803
59,1,2025-05-25 07:00:00,-5.214782,-20.271267,2.187022,-1.126607,0.149149,-5.550468
59,1,2025-05-25 08:00:00,-15.720898,-13.823797,3.250268,-0.89223,0.058594,-1.685915
59,1,2025-05-25 09:00:00,-13.000766,-12.028855,0.77193,-0.940171,-0.090555,1.416914
59,1,2025-05-25 10:00:00,2.766914,-15.2747,-6.53857,1.624657,-2.255877,5.984598
59,1,2025-05-25 11:00:00,15.564556,-10.661982,-1.734687,2.70865,-2.615432,9.010189
59,1,2025-05-25 12:00:00,19.03216,-8.755116,-2.286378,3.656811,-0.767051,8.815763
59,1,2025-05-25 13:00:00,13.003383,3.35231,-2.534011,-0.820319,1.957579,3.337206
59,1,2025-05-25 14:00:00,9.646821,9.469545,-2.729009,-1.35832,-0.098545,0.580615
59,1,2025-05-25 15:00:00,13.295004,9.236881,-2.348698,-0.828309,-0.729764,-2.133361
59,1,2025-05-25 16:00:00,13.295004,9.236881,-2.348698,-0.828309,-0.729764,-2.133361
59,1,2025-05-25 17:00:00,12.240137,-13.110377,-3.815464,-0.681823,4.51708,-7.372215
59,1,2025-05-25 18:00:00,12.240137,-13.110377,-3.815464,-0.681823,4.51708,-7.372215
59,1,2025-05-25 19:00:00,3.40148,-18.584272,-6.253274,1.77647,2.423669,-7.48674
59,1,2025-05-25 20:00:00,-10.299049,-18.999203,-2.553075,0.378199,-0.386189,-3.904504
59,1,2025-05-25 21:00:00,-13.405396,-16.359993,1.703068,-0.002663,-1.310379,0.809665
59,1,2025-05-25 22:00:00,-0.102262,-17.660389,-3.753962,1.408924,-1.494152,5.896707
59,1,2025-05-25 23:00:00,13.839542,-11.661662,-3.365605,2.951017,-2.540857,9.465626
59,1,2025-05-26 00:00:00,20.97995,-10.016459,-2.586327,4.08295,-1.049369,9.412358
59,1,2025-05-26 01:00:00,13.353573,6.108137,-4.279575,-0.607249,1.222488,2.508897
59,1,2025-05-26 02:00:00,9.851229,7.600756,-2.440775,-0.828309,-0.125179,0.633883
59,1,2025-05-26 03:00:00,12.33238,6.498817,-3.018158,-0.593932,-0.354229,-1.885668
59,1,2025-05-26 04:00:00,20.421581,-7.147995,-0.538758,-1.435558,-0.266337,-7.702474
59,1,2025-05-26 05:00:00,11.87377,-13.067736,-1.623256,-2.860462,2.807195,-8.245801
59,1,2025-05-26 06:00:00,3.201656,-18.580975,-4.588378,-1.709885,2.881769,-7.023314
59,1,2025-05-26 07:00:00,-8.421026,-18.59621,-2.746806,1.395607,-0.103872,-2.863126
59,1,2025-05-26 08:00:00,-9.047107,-16.525017,-0.024539,1.851044,-1.430231,1.33435
59,1,2025-05-26 09:00:00,2.25249,-16.50828,-0.976243,1.851044,-0.772378,5.140309
59,1,2025-05-26 10:00:00,12.42935,-12.974285,0.207059,3.001621,-0.255684,7.790365
59,1,2025-05-26 11:00:00,20.77413,-8.038395,-4.35693,2.128035,0.692477,8.741189
59,1,2025-05-26 12:00:00,14.726585,8.521856,-8.728105,-0.751071,0.428803,3.329216
59,1,2025-05-26 13:00:00,20.51441,14.76099,-3.813376,-2.186629,-1.33435,-0.918864
59,1,2025-05-26 14:00:00,20.978561,6.59905,0.668488,-2.378392,3.560929,-6.7916
59,1,2025-05-26 15:00:00,10.39878,-16.582582,5.792571,5.161616,-1.384954,-11.503106
59,1,2025-05-26 16:00:00,-5.990469,-22.814299,1.79712,-2.362412,0.889566,-4.152198
59,1,2025-05-26 17:00:00,-12.899409,-10.929714,-2.21483,-1.60335,-0.127842,0.543328
59,1,2025-05-26 18:00:00,-13.595166,-8.841907,-3.600454,-0.346238,-1.025398,3.310572
59,1,2025-05-26 19:00:00,-13.595166,-8.841907,-3.600454,-0.346238,-1.025398,3.310572
59,1,2025-05-26 20:00:00,11.965708,-13.560257,-1.724655,4.647585,-1.036052,9.177981
59,1,2025-05-26 21:00:00,20.01423,-10.388098,5.958764,2.703323,0.210406,10.501678
59,1,2025-05-26 22:00:00,10.164063,1.87265,-2.304322,0.356892,-0.814992,5.806152
59,1,2025-05-26 23:00:00,13.241253,8.954548,-4.268745,-0.889566,-0.937507,0.391516
59,1,2025-05-27 00:00:00,17.656847,8.566543,-3.453163,-1.584707,1.12927,-4.900606
59,1,2025-05-27 01:00:00,15.825554,-2.482801,1.085031,-0.476744,2.106728,-6.794263
59,1,2025-05-27 02:00:00,11.589194,-14.3143,-0.658552,-1.118617,1.629984,-9.11406
59,1,2025-05-27 03:00:00,-8.48292,-19.272125,1.305203,-1.763153,-0.263674,-3.86988
59,1,2025-05-27 04:00:00,-16.333492,-10.161121,-1.092878,-0.23704,-0.359555,0.170456
59,1,2025-05-27 05:00:00,-6.047026,-10.426776,-3.231075,2.359748,-0.295634,4.9592
59,1,2025-05-27 06:00:00,15.079836,-11.067513,2.641778,2.887096,-0.247694,8.855714
59,1,2025-05-27 07:00:00,13.051369,-3.656695,-2.347557,-1.219825,0.966804,8.765159
59,1,2025-05-27 08:00:00,9.528765,8.653979,-3.204712,-1.193191,-0.93218,1.054696
59,1,2025-05-27 09:00:00,13.971885,11.29045,-5.057946,-1.547419,0.631219,-2.615432
59,1,2025-05-27 10:00:00,11.250488,3.808065,-2.630763,-1.400934,2.002856,-4.850001
59,1,2025-05-27 11:00:00,13.921528,-11.812262,3.103104,0.511368,2.034817,-8.024741
59,1,2025-05-27 12:00:00,5.722101,-16.920473,3.477649,1.507469,-0.21307,-6.754313
59,1,2025-05-27 13:00:00,-13.618794,-13.375105,-0.362828,-0.356892,-0.22106,-0.151812
59,1,2025-05-27 14:00:00,-11.736523,-6.101996,-1.380375,0.620566,-0.964141,4.109584
59,1,2025-05-27 15:00:00,4.248073,-11.442816,-2.204057,1.281082,-0.300961,7.281661
59,1,2025-05-27 16:00:00,11.994421,-9.716261,-1.567251,1.1053,0.921527,6.245609
59,1,2025-05-27 17:00:00,8.507333,7.384137,-3.165137,-1.150577,-0.596595,1.566063
59,1,2025-05-27 18:00:00,9.09272,9.726357,-3.240792,-0.6472,-0.077238,-2.128035
59,1,2025-05-27 19:00:00,9.606459,2.310689,-2.20723,-0.631219,2.093411,-5.694291
59,1,2025-05-27 20:00:00,8.281724,-11.51907,1.713533,1.16123,1.171884,-7.00467
59,1,2025-05-27 21:00:00,1.203614,-17.261753,1.58772,-1.470182,0.24503,-5.40132
59,1,2025-05-27 22:00:00,-5.766367,-15.667071,2.041813,-1.089319,-0.071911,0.431466
59,1,2025-05-27 23:00:00,-4.422259,-6.605821,1.215376,0.929517,-1.211835,4.415872
59,1,2025-05-28 00:00:00,11.520107,-3.601866,-1.794089,1.028062,0.130505,7.353571
59,1,2025-05-28 01:00:00,11.852513,0.790711,-5.718471,2.452966,-0.146486,5.377349
59,1,2025-05-28 02:00:00,11.852513,0.790711,-5.718471,2.452966,-0.146486,5.377349
59,1,2025-05-28 03:00:00,8.186396,2.252955,-3.674187,-1.606014,-0.210406,-3.494345
59,1,2025-05-28 04:00:00,6.597444,-1.052611,0.017632,-0.804339,1.211835,-6.093796
59,1,2025-05-28 05:00:00,6.597444,-1.052611,0.017632,-0.804339,1.211835,-6.093796
59,1,2025-05-28 06:00:00,-1.65623,-2.712072,-0.41057,1.403597,0.146486,-4.431852
59,1,2025-05-28 07:00:00,1.584524,-5.894898,1.8106,-2.050797,0.125179,-1.34234
59,1,2025-05-28 08:00:00,-1.130652,-1.331455,1.257356,-1.600687,-0.194426,0.865596
59,1,2025-05-28 09:00:00,-1.130652,-1.331455,1.257356,-1.600687,-0.194426,0.865596
59,1,2025-05-28 10:00:00,-0.083509,-1.312711,0.834973,-0.833636,0.173119,1.3743
59,1,2025-05-28 11:00:00,-0.049762,-11.356872,-0.531245,0.636546,-0.306288,2.024163
59,1,2025-05-28 12:00:00,3.126378,-3.222565,-0.613138,0.447447,-1.992203,5.590419
59,1,2025-05-28 13:00:00,6.59282,3.808157,-4.424833,1.813757,-1.203844,3.081522
59,1,2025-05-28 14:00:00,6.59282,3.808157,-4.424833,1.813757,-1.203844,3.081522
60,2,2025-09-13 08:00:00,-0.294498,0.540218,0.218114,-0.045277,-0.002663,0.03196
60,2,2025-09-13 09:00:00,-0.294498,0.540218,0.218114,-0.045277,-0.002663,0.03196
60,2,2025-09-13 10:00:00,-0.050044,-0.515245,-0.301108,0.103872,-0.183773,0.037287
60,2,2025-09-13 11:00:00,-0.17845,-0.82513,-0.097557,0.029297,-0.199753,0.23704
60,2,2025-09-13 12:00:00,-0.199763,-1.939472,0.129453,0.079901,-0.402169,0.402169
60,2,2025-09-13 13:00:00,-0.230068,-2.018889,-0.419257,0.575289,-0.431466,0.918864
60,2,2025-09-13 14:00:00,0.33958,-1.445489,-0.586323,0.756398,-0.564635,1.203844
60,2,2025-09-13 15:00:00,0.627589,0.937933,-0.389805,0.68715,-0.444783,1.36631
60,2,2025-09-13 16:00:00,0.627589,0.937933,-0.389805,0.68715,-0.444783,1.36631
60,2,2025-09-13 17:00:00,0.520721,2.133316,-0.158165,0.48207,-0.25302,1.078666
60,2,2025-09-13 18:00:00,1.509732,3.245938,0.734566,0.436793,0.322268,-0.743081
60,2,2025-09-13 19:00:00,1.509732,3.245938,0.734566,0.436793,0.322268,-0.743081
60,2,2025-09-13 20:00:00,1.411413,2.211187,0.917746,-0.327595,0.612576,-1.275755
60,2,2025-09-13 21:00:00,-0.015079,0.925097,0.631105,-0.471417,0.591269,-1.302389
60,2,2025-09-13 22:00:00,-0.838382,-2.399681,0.43924,0.002663,0.210406,-1.139924
60,2,2025-09-13 23:00:00,-0.838382,-2.399681,0.43924,0.002663,0.210406,-1.139924
60,2,2025-09-14 00:00:00,-1.157245,-3.087556,0.204297,-0.207743,0.061258,-0.607249
60,2,2025-09-14 01:00:00,0.945294,-1.960345,-0.3008,0.284981,-0.343575,0.045277
60,2,2025-09-14 02:00:00,2.391522,-2.298249,-1.431466,-0.063921,-0.101208,0.407496
60,2,2025-09-14 03:00:00,0.467985,0.091218,-1.004711,1.052032,-0.524684,1.307716
60,2,2025-09-14 04:00:00,0.575243,1.310707,-0.648919,0.681823,-0.407496,1.566063
60,2,2025-09-14 05:00:00,1.111957,2.288819,-0.677855,0.67117,-0.431466,1.539429
60,2,2025-09-14 06:00:00,0.031872,3.600008,-0.628709,0.276991,0.039951,0.953487
60,2,2025-09-14 07:00:00,-0.206869,3.820461,-0.46813,-0.207743,0.151812,0.25302
60,2,2025-09-14 08:00:00,3.041947,2.98639,-0.306277,-0.117188,0.402169,-0.87625
60,2,2025-09-14 09:00:00,0.08323,1.447829,0.292836,-0.69514,0.500714,-1.462192
60,2,2025-09-14 10:00:00,0.716488,-1.130586,0.296375,-0.346238,0.111862,-1.281082
60,2,2025-09-14 11:00:00,-0.646688,-1.594032,0.444507,-0.748408,0.231713,-1.163894
60,2,2025-09-14 12:00:00,-1.228849,-2.050468,0.334579,-0.122515,-0.047941,-0.6472
60,2,2025-09-14 13:00:00,-0.417852,-2.292118,0.109552,-0.194426,-0.194426,-0.340912
60,2,2025-09-14 14:00:00,2.051507,-2.469947,-1.013227,-0.292971,-0.00799,-0.077238
60,2,2025-09-14 15:00:00,-0.599253,-2.518351,-1.086715,0.849616,-0.553982,0.814992
60,2,2025-09-14 16:00:00,0.511269,0.485381,-0.584468,1.598024,-0.652526,1.542093
60,2,2025-09-14 17:00:00,0.935411,0.918647,-1.083662,1.062686,-0.269001,1.619331
60,2,2025-09-14 18:00:00,0.758998,2.937643,-1.010431,0.772378,0.042614,1.275755
60,2,2025-09-14 19:00:00,0.166144,3.918656,-1.01804,0.138495,0.269001,0.708457
60,2,2025-09-14 20:00:00,2.157564,3.91646,-0.66719,-0.066584,0.207743,-0.42614
60,2,2025-09-14 21:00:00,1.451071,1.937354,-0.122688,-0.063921,0.532675,-1.438221
60,2,2025-09-14 22:00:00,-0.086295,-0.364875,0.027907,-0.756398,0.034624,-1.187864
60,2,2025-09-14 23:00:00,-0.35002,0.018462,0.712921,-0.292971,0.159802,-1.134597
60,2,2025-09-15 00:00:00,-0.494393,-2.300838,0.191443,-0.812329,0.127842,-1.065349
60,2,2025-09-15 01:00:00,-1.207653,-2.969107,0.273547,-0.500714,0.117188,-0.673833
60,2,2025-09-15 02:00:00,-1.207653,-2.969107,0.273547,-0.500714,0.117188,-0.673833
60,2,2025-09-15 03:00:00,-1.193606,-3.452421,0.320486,-0.23704,-0.03196,-0.258347
60,2,2025-09-15 04:00:00,0.257466,-1.401682,-0.413839,-0.111862,0.00799,1.065349
60,2,2025-09-15 05:00:00,0.257466,-1.401682,-0.413839,-0.111862,0.00799,1.065349
60,2,2025-09-15 06:00:00,0.791841,0.326887,-0.729922,0.292971,-0.378199,1.656618
60,2,2025-09-15 07:00:00,0.988725,0.807455,-0.952913,0.812329,-0.284981,1.321033
60,2,2025-09-15 08:00:00,0.740071,1.977969,-0.916729,0.402169,-0.194426,1.249122
60,2,2025-09-15 09:00:00,-0.035099,3.024783,-0.456458,0.034624,-0.290308,0.974794
60,2,2025-09-15 10:00:00,-0.012259,3.711162,0.377395,-0.071911,0.069248,-0.173119
60,2,2025-09-15 11:00:00,2.792901,2.476988,0.287081,-0.316941,0.378199,-1.33435
60,2,2025-09-15 12:00:00,0.33155,0.48248,0.498202,-0.631219,0.391516,-1.502142
60,2,2025-09-15 13:00:00,0.678932,-0.460593,0.440782,-0.580615,0.476744,-1.36631
60,2,2025-09-15 14:00:00,-0.274548,-2.158485,-0.092523,-1.012082,0.48207,-1.345003
60,2,2025-09-15 15:00:00,-0.709223,-2.90797,0.24903,-0.125179,0.167792,-1.014745
60,2,2025-09-15 16:00:00,-0.52498,-3.467125,-0.225012,-0.138495,0.021307,-0.370209
60,2,2025-09-15 17:00:00,1.227418,-2.668073,-0.388963,0.109198,-0.284981,0.223723
60,2,2025-09-15 18:00:00,1.846658,-2.022527,-1.028374,0.095881,-0.348902,0.817655
60,2,2025-09-15 19:00:00,0.775808,-0.971665,-1.018852,0.641873,-0.801675,1.550083
60,2,2025-09-15 20:00:00,0.196209,2.035108,-0.5032,1.222488,-0.447447,1.542093
60,2,2025-09-15 21:00:00,0.196209,2.035108,-0.5032,1.222488,-0.447447,1.542093
60,2,2025-09-15 22:00:00,-0.305479,3.113099,-0.939003,0.021307,0.135832,0.492724
60,2,2025-09-15 23:00:00,0.029157,2.895168,-0.518482,-0.138495,0.191763,-0.114525
60,2,2025-09-16 00:00:00,2.013415,2.907908,-0.320676,-0.26101,0.274327,-0.751071
60,2,2025-09-16 01:00:00,0.055069,0.479043,0.366582,-0.410159,0.314278,-1.427568
60,2,2025-09-16 02:00:00,0.157702,-0.502423,0.69831,-0.463427,0.159802,-1.158567
60,2,2025-09-16 03:00:00,0.157702,-0.502423,0.69831,-0.463427,0.159802,-1.158567
60,2,2025-09-16 04:00:00,-0.515719,-2.005778,0.187543,-0.974794,0.351565,-1.110626
60,2,2025-09-16 05:00:00,-1.012063,-3.015547,0.081382,-0.021307,-0.111862,-0.23704
60,2,2025-09-16 06:00:00,-1.012063,-3.015547,0.081382,-0.021307,-0.111862,-0.23704
60,2,2025-09-16 07:00:00,2.460072,-2.120991,-0.911546,0.255684,-0.311615,0.708457
60,2,2025-09-16 08:00:00,2.460072,-2.120991,-0.911546,0.255684,-0.311615,0.708457
60,2,2025-09-16 09:00:00,0.264523,-0.472749,-0.748045,1.13726,-0.801675,1.392944
60,2,2025-09-16 10:00:00,1.071334,1.357126,-0.794525,1.467518,-0.314278,1.488825
60,2,2025-09-16 11:00:00,0.650227,2.432765,-0.950216,0.279654,-0.034624,1.267765
60,2,2025-09-16 12:00:00,-0.262418,3.731456,-0.953518,0.066584,0.157139,0.721774
60,2,2025-09-16 13:00:00,-0.164437,3.774191,-0.660701,-0.050604,0.202416,-0.20508
60,2,2025-09-16 14:00:00,2.374401,2.010541,-0.577812,-0.295634,0.26101,-1.310379
60,2,2025-09-16 15:00:00,1.440298,-0.318809,-0.028884,-0.402169,0.284981,-1.547419
60,2,2025-09-16 16:00:00,-0.639463,-1.322631,0.308612,-0.894893,-0.103872,-0.817655
60,2,2025-09-16 17:00:00,-0.558145,-1.345,0.743747,-0.764388,0.130505,-0.538001
60,2,2025-09-16 18:00:00,-1.042338,-1.981499,0.675632,-0.516694,0.186436,-0.596595
60,2,2025-09-16 19:00:00,-0.958528,-1.905844,0.964698,-0.087891,0.103872,-0.444783
